[EMBEDDING][INFO]: Loading model all-MiniLM-L6-v2...
[EMBEDDING][INFO]: Embedding column 'title'...
[EMBEDDING][INFO]: Embedding column 'tags'...
[EMBEDDING][INFO]: Embedding column 'description'...
Preprocessing complete. Final shape: (1000, 1181)
         2362319229 function calls (2358581797 primitive calls) in 1044.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 generic.py:4537(_check_inplace_and_allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 gexf.py:181(GEXF)
        1    0.000    0.000    0.000    0.000 rnn.py:397(LSTM)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 nn_module.py:155(NNModuleVariable)
        3    0.000    0.000    0.000    0.000 six.py:164(_resolve)
        1    0.000    0.000    0.000    0.000 debug_utils.py:27(DebugUnderflowOverflow)
        1    0.000    0.000    0.000    0.000 exported_program.py:94(ModuleCallSignature)
        1    0.000    0.000    0.000    0.000 matplotlib.py:43(MatplotlibBackend)
        1    0.000    0.000    0.000    0.000 datapipe.py:39(DataChunk)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 symbolic.py:45(Op)
        2    0.000    0.000    0.000    0.000 script_object.py:34(deco)
        1    0.000    0.000    0.000    0.000 misc.py:688(AutogradFunctionContextVariable)
        1    0.000    0.000    0.000    0.000 loss_rt_detr.py:46(RTDetrHungarianMatcher)
        1    0.000    0.000    0.000    0.000 relational.py:549(Equality)
        1    0.000    0.000    0.000    0.000 _new_distributions.py:355(_Gamma)
        1    0.000    0.000    0.000    0.000 ssl.py:614(options)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3589(FunctionInfo)
        1    0.000    0.000    0.000    0.000 ctx_manager.py:462(VmapIncrementNestingCtxManagerVariable)
        1    0.000    0.000    0.000    0.000 configs.py:173(values)
        1    0.000    0.000    0.000    0.000 __init__.py:723(DistributionFinder)
        1    0.000    0.000    0.000    0.000 _edge.py:12(Edge)
        1    0.000    0.000    0.000    0.000 modules.py:698(PowerBasis)
        1    0.000    0.000    0.000    0.000 configuration_swin.py:163(SwinOnnxConfig)
        2    0.000    0.000    0.000    0.000 __init__.py:6264(_dot_check_wrapper)
        1    0.000    0.000    0.000    0.000 concat.py:350(JoinUnit)
       21    0.000    0.000    0.000    0.000 __init__.py:470(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 configuration_emu3.py:113(Emu3TextConfig)
        3    0.000    0.000    0.000    0.000 numbers.py:1397(from_coprime_ints)
        1    0.000    0.000    0.000    0.000 _decorator.py:74(non_deterministic)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:24(PyxlsbReader)
        1    0.000    0.000    0.000    0.000 configuration_gemma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:72(from_package)
        1    0.000    0.000    0.000    0.000 _ndbspline.py:26(NdBSpline)
        1    0.000    0.000    0.000    0.000 lazy.py:63(LazyModuleMixin)
        4    0.000    0.000    0.000    0.000 threadpoolctl.py:537(decorator)
        1    0.000    0.000    0.000    0.000 configuration_nezha.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sessions.py:679(<listcomp>)
        1    0.000    0.000    0.000    0.000 pycode.py:707(<listcomp>)
        1    0.000    0.000    0.000    0.000 modeling_outputs.py:1199(SemanticSegmenterOutput)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        3    0.000    0.000    0.000    0.000 LambdaLoss.py:15(__init__)
        1    0.000    0.000    0.000    0.000 kcomponents.py:266(AntiAdjacencyView)
        2    0.000    0.000    0.000    0.000 __init__.py:158(__getattr__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2707(weibull_min_gen)
        1    0.000    0.000    0.000    0.000 configuration_dia.py:27(DiaEncoderConfig)
        1    0.000    0.000    0.000    0.000 _rules.py:44(_MissingCustomSymbolicFunction)
        1    0.000    0.000    0.000    0.000 symbolic_convert.py:366(BlockStackEntry)
        1    0.000    0.000    0.000    0.000 sessions.py:96(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 modeling_outputs.py:1373(XVectorOutput)
        1    0.000    0.000    0.000    0.000 function.py:882(UndefinedFunction)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        1    0.000    0.000    0.000    0.000 sql.py:2101(ADBCDatabase)
        2    0.000    0.000    0.000    0.000 _new_distributions.py:70(_icdf_formula)
        1    0.000    0.000    0.000    0.000 _weights_only_unpickler.py:305(Unpickler)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3545(gamma_gen)
       18    0.000    0.000    0.000    0.000 typing_extensions.py:762(<genexpr>)
        1    0.000    0.000    0.000    0.000 modeling_outputs.py:102(BaseModelOutputWithPoolingAndNoAttention)
        1    0.000    0.000    0.000    0.000 sequences.py:962(SeqExprOp)
        1    0.000    0.000    0.000    0.000 lists.py:1025(ListIteratorVariable)
        1    0.000    0.000    0.000    0.000 case.py:207(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 _config_module.py:278(_ConfigEntry)
        3    0.000    0.000    0.000    0.000 utils.py:516(union)
        7    0.000    0.000    0.000    0.000 series.py:660(_constructor)
        1    0.000    0.000    0.000    0.000 modeling_outputs.py:628(CausalLMOutput)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:745(Namespace)
        1    0.000    0.000    0.000    0.000 pool.py:921(ThreadPool)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nested_tensor.py:368(ViewBufferFromNested)
        1    0.000    0.000    0.000    0.000 _safetensors.py:43(SafetensorsFileMetadata)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:1900(_ravel_dispatcher)
        1    0.000    0.000    0.000    0.000 _conversion.py:17(Conversion)
        1    0.000    0.000    0.000    0.000 conv.py:247(Conv3d)
        1    0.000    0.000    0.000    0.000 bytecode_analysis.py:194(StackSize)
        1    0.000    0.000    0.000    0.000 driver.py:11(DriverBase)
        2    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.getitem}
        1    0.000    0.000    0.000    0.000 GISTEmbedLoss.py:14(GISTEmbedLoss)
       30    0.000    0.000    0.000    0.000 polyoptions.py:196(<genexpr>)
        1    0.000    0.000    0.000    0.000 transpose.py:5(Transpose)
        1    0.000    0.000    0.000    0.000 combining.py:660(ZipperIterDataPipe)
        1    0.000    0.000    0.000    0.000 cProfile.py:28(Profile)
        1    0.000    0.000    0.000    0.000 model.py:1114(NativeFunctionsGroup)
        1    0.000    0.000    0.000    0.000 _misc.py:608(_Options)
        1    0.000    0.000    0.000    0.000 _op_schema.py:479(OutputSharding)
        1    0.000    0.000    0.000    0.000 configuration_beit.py:213(BeitOnnxConfig)
        2    0.000    0.000    0.000    0.000 common.py:188(all_none)
        1    0.000    0.000    0.000    0.000 configuration_glm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 LoggingHandler.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
       10    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 LayerNorm.py:13(LayerNorm)
        3    0.000    0.000    0.000    0.000 constraints.py:120(__init__)
        2    0.000    0.000    0.000    0.000 matfuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configuration_esm.py:173(EsmFoldConfig)
        1    0.000    0.000    0.000    0.000 pooling.py:312(MaxUnpool1d)
        1    0.000    0.000    0.000    0.000 continuous_batching.py:674(PagedAttentionArgs)
        1    0.000    0.000    0.000    0.000 runtime_wrappers.py:1023(AOTSyntheticBaseWrapper)
        1    0.000    0.000    0.000    0.000 lexer.py:465(_Rule)
        8    0.000    0.000    0.000    0.000 _backends.py:35(__new__)
        1    0.000    0.000    0.000    0.000 facts.py:380(FactRules)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 _testutils.py:134(_TestPythranFunc)
        1    0.000    0.000    0.000    0.000 modeling_outputs.py:929(NextSentencePredictorOutput)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 _infra.py:69(Rule)
        1    0.000    0.000    0.000    0.000 unix_events.py:583(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 configuration_transfo_xl.py:25(TransfoXLConfig)
        1    0.000    0.000    0.000    0.000 _polyint.py:53(__init__)
        1    0.000    0.000    0.000    0.000 _flat_param.py:164(FlatParamShardMetadata)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:2093(<genexpr>)
        1    0.000    0.000    0.000    0.000 functional.py:318(_AllGather)
        1    0.000    0.000    0.001    0.001 sysconfig.py:509(_init_posix)
        1    0.000    0.000    0.000    0.000 escprober.py:35(EscCharSetProber)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6689(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 configuration_musicgen_melody.py:137(MusicgenMelodyConfig)
        1    0.000    0.000    0.000    0.000 configuration_pvt.py:143(PvtOnnxConfig)
        1    0.000    0.000    0.000    0.000 configuration_ijepa.py:1(<module>)
        2    0.000    0.000    0.000    0.000 common.py:1117(_maybe_memory_map)
        1    0.000    0.000    0.000    0.000 activation.py:200(Hardtanh)
        1    0.000    0.000    0.000    0.000 selecting.py:22(FilterIterDataPipe)
        1    0.000    0.000    0.000    0.000 iter.py:498(FilterVariable)
       13    0.000    0.000    0.000    0.000 mixins.py:38(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 configuration_gemma3n.py:302(Gemma3nAudioConfig)
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:11(SparseNDimArray)
        1    0.000    0.000    0.000    0.000 parametrize.py:93(ParametrizationList)
        1    0.000    0.000    0.000    0.000 expressionrawdomain.py:12(ExpressionRawDomain)
        1    0.000    0.000    0.000    0.000 operator_support.py:36(OperatorSupportBase)
        1    0.000    0.000    0.000    0.000 interpnd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctx_mp_python.py:512(__div__)
        3    0.000    0.000    0.000    0.000 _array_api.py:154(_single_array_device)
        1    0.000    0.000    0.000    0.000 configuration_esm.py:271(StructureModuleConfig)
        2    0.000    0.000    0.000    0.000 basic.py:2128(<setcomp>)
        2    0.000    0.000    0.000    0.000 _experimental.py:24(experimental)
        1    0.000    0.000    0.000    0.000 style.py:30(ParallelStyle)
        1    0.000    0.000    0.000    0.000 _ops.py:1325(__init__)
        1    0.000    0.000    0.000    0.000 configuration_gemma3n.py:441(Gemma3nVisionConfig)
        1    0.000    0.000    0.000    0.000 source.py:107(LocalSource)
        1    0.000    0.000    0.000    0.000 delta_functions.py:17(DiracDelta)
        1    0.000    0.000    0.000    0.000 _ni_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 edgebfs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cnf.py:15(Literal)
        1    0.000    0.000    0.000    0.000 html.py:154(_HtmlFrameParser)
        3    0.000    0.000    0.000    0.000 configuration_utils.py:365(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:24(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 compositedomain.py:9(CompositeDomain)
        2    0.000    0.000    0.000    0.000 c_parser_wrapper.py:212(<dictcomp>)
        1    0.000    0.000    0.000    0.000 text.py:25(AsciiBaseGlyphs)
        1    0.000    0.000    0.000    0.000 hf_api.py:373(__post_init__)
        1    0.000    0.000    0.000    0.000 locks.py:424(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 gammazeta.py:394(bernoulli_size)
        1    0.000    0.000    0.000    0.000 _safetensors.py:13(TensorInfo)
        1    0.000    0.000    0.000    0.000 hf_api.py:1429(User)
        1    0.000    0.000    0.000    0.000 _infra.py:232(RuleCollection)
        1    0.000    0.000    0.000    0.000 create_parameter_op.py:21(TracableCreateParameter)
        1    0.000    0.000    0.000    0.000 _fake_tensor_utils.py:112(_PySymInputStub)
        1    0.000    0.000    0.000    0.000 _artifact_location.py:12(ArtifactLocation)
        1    0.000    0.000    0.000    0.000 trainer_utils.py:421(SchedulerType)
        1    0.000    0.000    0.000    0.000 graph_module.py:350(_WrappedCall)
        2    0.000    0.000    0.000    0.000 _cobyla_py.py:31(synchronized)
        1    0.000    0.000    0.000    0.000 processing_utils.py:382(TokenizerChatTemplateKwargs)
        1    0.000    0.000    0.000    0.000 candidate_generator.py:899(UniversalSpeculativeDecodingGenerator)
        1    0.000    0.000    0.000    0.000 CrossEntropyLoss.py:1(<module>)
        3    0.000    0.000    0.000    0.000 generic.py:966(__init__)
        1    0.000    0.000    0.000    0.000 integers.py:97(floor)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 utils.py:2175(BoxedBool)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 selectn.py:43(SelectN)
       16    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 pretty_symbology.py:175(<lambda>)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 elliptic_integrals.py:13(elliptic_k)
        1    0.000    0.000    0.000    0.000 charsetprober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sarif_log.py:16(SarifLog)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        4    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:1528(<dictcomp>)
        4    0.000    0.000    0.000    0.000 base.py:3207(_get_reconciled_name_object)
        1    0.000    0.000    0.000    0.000 _redistribute.py:286(Redistribute)
        1    0.000    0.000    0.000    0.000 queues.py:337(SimpleQueue)
        1    0.000    0.000    0.000    0.000 core.py:1282(_experimental_tensor_descriptor_base)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
        1    0.000    0.000    0.000    0.000 activation.py:121(LeakyReLU)
        1    0.000    0.000    0.000    0.000 tempfile.py:452(gettempdir)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:1884(asech)
        1    0.000    0.000    0.000    0.000 tokenization_utils_base.py:995(add_tokens)
        8    0.000    0.000    0.000    0.000 _regex_core.py:3584(<genexpr>)
        1    0.000    0.000    0.000    0.000 normalization.py:228(GroupNorm)
        6    0.000    0.000    0.000    0.000 _function_base_impl.py:5452(_insert_dispatcher)
        1    0.000    0.000    0.000    0.000 {method 'result_type' of 'numpy._core._multiarray_umath._array_converter' objects}
        1    0.000    0.000    0.000    0.000 model_card_templates.py:13(ModelCardTemplate)
